,zip_code,date,desc,temperature,snow,windspeed,visibility,humidity,precipitation
12513,94621,2017-09-02,Sunny,101,0.0,12,6,16,0.0
12514,94621,2017-09-03,Sunny,89,0.0,8,6,28,0.0
12515,94621,2017-09-04,Sunny,80,0.0,8,6,59,0.0
12516,94621,2017-09-05,Sunny,81,0.0,16,6,58,0.0
12517,94621,2017-09-06,Sunny,76,0.0,10,6,62,0.0
12518,94621,2017-09-07,Overcast,71,0.0,12,6,63,0.0
12519,94621,2017-09-08,Sunny,72,0.0,11,6,65,0.0
12520,94621,2017-09-09,Sunny,77,0.0,11,6,57,0.0
12521,94621,2017-09-10,Sunny,90,0.0,11,6,28,0.0
12522,94621,2017-09-11,Sunny,83,0.0,12,6,36,0.0
12523,94621,2017-09-12,Sunny,77,0.0,16,6,62,0.0
12524,94621,2017-09-13,Sunny,71,0.0,12,6,66,0.0
12525,94621,2017-09-14,Sunny,69,0.0,15,6,55,0.0
12526,94621,2017-09-15,Sunny,70,0.0,15,6,59,0.0
12527,94621,2017-09-16,Sunny,73,0.0,12,6,48,0.0
12528,94621,2017-09-17,Sunny,70,0.0,13,6,52,0.0
12529,94621,2017-09-18,Cloudy,68,0.0,21,6,65,0.0
12530,94621,2017-09-19,Sunny,71,0.0,15,6,45,0.0
12531,94621,2017-09-20,Partly cloudy,68,0.0,19,6,67,0.0
12532,94621,2017-09-21,Sunny,65,0.0,21,6,52,0.0
12533,94621,2017-09-22,Sunny,68,0.0,10,6,44,0.0
12534,94621,2017-09-23,Sunny,75,0.0,13,6,24,0.0
12535,94621,2017-09-24,Sunny,77,0.0,11,6,25,0.0
12536,94621,2017-09-25,Sunny,80,0.0,12,6,26,0.0
12537,94621,2017-09-26,Sunny,85,0.0,10,6,22,0.0
12538,94621,2017-09-27,Sunny,84,0.0,10,6,26,0.0
12539,94621,2017-09-28,Sunny,79,0.0,14,6,32,0.0
12540,94621,2017-09-29,Partly cloudy,67,0.0,14,6,67,0.0
12541,94621,2017-09-30,Sunny,75,0.0,13,6,46,0.0
12542,94621,2017-10-01,Sunny,72,0.0,13,6,35,0.0
12543,94621,2017-10-02,Sunny,70,0.0,13,6,31,0.0
12544,94621,2017-10-03,Sunny,71,0.0,12,6,32,0.0
12545,94621,2017-10-04,Sunny,74,0.0,12,6,31,0.0
12546,94621,2017-10-05,Sunny,77,0.0,10,6,25,0.0
12552,94621,2017-10-06,Sunny,80,0.0,14,6,23,0.0
12553,94621,2017-10-07,Sunny,73,0.0,13,6,37,0.0
12554,94621,2017-10-08,Sunny,75,0.0,13,6,24,0.0
12555,94621,2017-10-09,Sunny,75,0.0,8,6,23,0.0
12556,94621,2017-10-10,Overcast,71,0.0,13,6,36,0.0
12557,94621,2017-10-11,Sunny,67,0.0,13,6,33,0.0
12558,94621,2017-10-12,Sunny,68,0.0,11,6,25,0.0
12559,94621,2017-10-13,Sunny,71,0.0,13,6,32,0.0
12560,94621,2017-10-14,Sunny,73,0.0,8,6,20,0.0
12561,94621,2017-10-15,Sunny,78,0.0,4,6,22,0.0
12562,94621,2017-10-16,Sunny,79,0.0,5,6,19,0.0
12563,94621,2017-10-17,Sunny,74,0.0,10,6,26,0.0
12564,94621,2017-10-18,Sunny,63,0.0,14,6,54,0.0
12565,94621,2017-10-19,Cloudy,63,0.0,10,6,71,0.0
12566,94621,2017-10-20,Sunny,60,0.0,17,6,57,0.0
12567,94621,2017-10-21,Sunny,65,0.0,12,6,49,0.0
12568,94621,2017-10-22,Sunny,71,0.0,10,6,47,0.0
12569,94621,2017-10-23,Sunny,80,0.0,5,6,34,0.0
12570,94621,2017-10-24,Partly cloudy,84,0.0,3,6,28,0.0
12571,94621,2017-10-25,Sunny,82,0.0,6,6,35,0.0
12572,94621,2017-10-26,Sunny,82,0.0,5,6,30,0.0
12573,94621,2017-10-27,Sunny,80,0.0,7,6,31,0.0
12574,94621,2017-10-28,Sunny,70,0.0,9,6,53,0.0
12575,94621,2017-10-29,Partly cloudy,64,0.0,5,6,66,0.0
12576,94621,2017-10-30,Sunny,59,0.0,18,6,70,0.0
12577,94621,2017-10-31,Sunny,66,0.0,10,6,53,0.0
12578,94621,2017-11-01,Sunny,63,0.0,14,6,58,0.0
12579,94621,2017-11-02,Partly cloudy,64,0.0,4,6,52,0.0
12580,94621,2017-11-03,Partly cloudy,62,0.0,11,6,66,0.0
12581,94621,2017-11-04,Partly cloudy,58,0.0,15,6,45,0.0
12586,94621,2017-11-05,Sunny,57,0.0,10,6,58,0.0
12587,94621,2017-11-06,Sunny,60,0.0,9,6,49,0.0
12588,94621,2017-11-07,Sunny,63,0.0,3,6,46,0.0
12589,94621,2017-11-08,Partly cloudy,63,0.0,13,6,71,0.0
12590,94621,2017-11-09,Partly cloudy,64,0.0,9,6,64,0.0
12591,94621,2017-11-10,Partly cloudy,62,0.0,6,6,74,0.0
12592,94621,2017-11-11,Sunny,61,0.0,10,6,62,0.0
12593,94621,2017-11-12,Sunny,62,0.0,4,6,60,0.0
12594,94621,2017-11-13,Cloudy,62,0.0,6,6,78,0.0
12595,94621,2017-11-14,Sunny,62,0.0,9,6,43,0.0
12596,94621,2017-11-15,Sunny,63,0.0,9,6,51,0.0
12597,94621,2017-11-16,Overcast,56,0.0,3,6,87,0.0
12598,94621,2017-11-17,Sunny,59,0.0,14,6,50,0.0
12599,94621,2017-11-18,Partly cloudy,59,0.0,6,6,46,0.0
12600,94621,2017-11-19,Sunny,60,0.0,4,6,54,0.0
12601,94621,2017-11-20,Partly cloudy,63,0.0,4,6,65,0.0
12602,94621,2017-11-21,Sunny,66,0.0,4,6,66,0.0
12603,94621,2017-11-22,Sunny,66,0.0,4,6,69,0.0
12604,94621,2017-11-23,Partly cloudy,66,0.0,3,6,65,0.0
12605,94621,2017-11-24,Partly cloudy,67,0.0,6,6,66,0.0
12606,94621,2017-11-25,Overcast,68,0.0,1,6,58,0.0
12607,94621,2017-11-26,Overcast,61,0.0,14,6,89,0.0
12608,94621,2017-11-27,Sunny,58,0.0,10,6,53,0.0
12609,94621,2017-11-28,Sunny,58,0.0,9,6,58,0.0
12610,94621,2017-11-29,Sunny,60,0.0,5,6,49,0.0
12611,94621,2017-11-30,Sunny,62,0.0,6,6,44,0.0
12612,94621,2017-12-01,Partly cloudy,58,0.0,4,6,62,0.0
12613,94621,2017-12-02,Sunny,57,0.0,3,6,59,0.0
12614,94621,2017-12-03,Sunny,56,0.0,11,6,44,0.0
12615,94621,2017-12-04,Sunny,58,0.0,20,6,27,0.0
12616,94621,2017-12-05,Sunny,60,0.0,1,6,32,0.0
12622,94621,2017-12-06,Sunny,60,0.0,4,6,36,0.0
12623,94621,2017-12-07,Sunny,61,0.0,1,6,37,0.0
12624,94621,2017-12-08,Sunny,61,0.0,3,6,43,0.0
12625,94621,2017-12-09,Partly cloudy,61,0.0,5,6,41,0.0
12626,94621,2017-12-10,Sunny,62,0.0,4,6,44,0.0
12627,94621,2017-12-11,Partly cloudy,61,0.0,2,6,39,0.0
12628,94621,2017-12-12,Sunny,61,0.0,0,6,38,0.0
12629,94621,2017-12-13,Sunny,60,0.0,3,6,43,0.0
12630,94621,2017-12-14,Sunny,62,0.0,3,6,42,0.0
12631,94621,2017-12-15,Sunny,58,0.0,5,6,56,0.0
12632,94621,2017-12-16,Sunny,60,0.0,25,6,26,0.0
12633,94621,2017-12-17,Partly cloudy,60,0.0,4,6,33,0.0
12634,94621,2017-12-18,Sunny,58,0.0,3,6,45,0.0
12635,94621,2017-12-19,Partly cloudy,56,0.0,12,6,60,0.0
12636,94621,2017-12-20,Sunny,53,0.0,16,6,49,0.0
12637,94621,2017-12-21,Sunny,54,0.0,8,6,30,0.0
12638,94621,2017-12-22,Sunny,52,0.0,3,6,42,0.0
12639,94621,2017-12-23,Sunny,54,0.0,2,6,43,0.0
12640,94621,2017-12-24,Overcast,53,0.0,0,6,53,0.0
12641,94621,2017-12-25,Cloudy,57,0.0,3,6,37,0.0
12642,94621,2017-12-26,Overcast,57,0.0,7,6,50,0.0
12643,94621,2017-12-27,Partly cloudy,58,0.0,4,6,60,0.0
12644,94621,2017-12-28,Partly cloudy,59,0.0,2,6,56,0.0
12645,94621,2017-12-29,Partly cloudy,59,0.0,1,6,58,0.0
12646,94621,2017-12-30,Cloudy,58,0.0,3,6,57,0.0
12647,94621,2017-12-31,Sunny,59,0.0,1,6,54,0.0
12648,94621,2018-01-01,Sunny,60,0.0,1,6,57,0.0
12649,94621,2018-01-02,Partly cloudy,59,0.0,4,6,58,0.0
12650,94621,2018-01-03,Overcast,55,0.0,9,6,74,0.0
12651,94621,2018-01-04,Partly cloudy,63,0.0,4,6,74,0.0
12652,94621,2018-09-01,Sunny,71,0.0,12,6,56,0.0
12653,94621,2018-09-02,Sunny,74,0.0,12,6,54,0.0
12654,94621,2018-09-03,Sunny,70,0.0,10,6,60,0.0
12655,94621,2018-09-04,Sunny,73,0.0,10,6,57,0.0
12656,94621,2018-09-05,Sunny,67,0.0,13,6,64,0.0
12657,94621,2018-09-06,Sunny,71,0.0,9,6,58,0.0
12658,94621,2018-09-07,Sunny,75,0.0,13,6,44,0.0
12659,94621,2018-09-08,Sunny,75,0.0,13,6,41,0.0
12660,94621,2018-09-09,Sunny,75,0.0,13,6,45,0.0
12661,94621,2018-09-10,Sunny,75,0.0,12,6,45,0.0
12662,94621,2018-09-11,Sunny,71,0.0,12,6,43,0.0
12663,94621,2018-09-12,Sunny,65,0.0,18,6,59,0.0
12664,94621,2018-09-13,Sunny,67,0.0,17,6,53,0.0
12665,94621,2018-09-14,Sunny,69,0.0,15,6,46,0.0
12666,94621,2018-09-15,Sunny,65,0.0,19,6,54,0.0
12667,94621,2018-09-16,Sunny,68,0.0,17,6,54,0.0
12668,94621,2018-09-17,Sunny,66,0.0,16,6,56,0.0
12669,94621,2018-09-18,Sunny,66,0.0,12,6,58,0.0
12670,94621,2018-09-19,Sunny,75,0.0,13,6,44,0.0
12671,94621,2018-09-20,Sunny,83,0.0,10,6,22,0.0
12672,94621,2018-09-21,Sunny,73,0.0,11,6,42,0.0
12673,94621,2018-09-22,Sunny,72,0.0,9,6,44,0.0
12674,94621,2018-09-23,Sunny,71,0.0,10,6,45,0.0
12675,94621,2018-09-24,Sunny,77,0.0,11,6,35,0.0
12676,94621,2018-09-25,Sunny,73,0.0,11,6,43,0.0
12677,94621,2018-09-26,Sunny,77,0.0,10,6,42,0.0
12678,94621,2018-09-27,Partly cloudy,70,0.0,11,6,57,0.0
12679,94621,2018-09-28,Sunny,65,0.0,12,6,68,0.0
12680,94621,2018-09-29,Partly cloudy,69,0.0,13,6,61,0.0
12681,94621,2018-09-30,Partly cloudy,71,0.0,13,6,53,0.0
12682,94621,2018-10-01,Partly cloudy,71,0.0,12,6,54,0.0
12683,94621,2018-10-02,Sunny,74,0.0,13,6,58,0.0
12684,94621,2018-10-03,Partly cloudy,71,0.0,9,6,65,0.0
12685,94621,2018-10-04,Partly cloudy,66,0.0,13,6,70,0.0
12686,94621,2018-10-05,Sunny,69,0.0,13,6,59,0.0
12692,94621,2018-10-06,Sunny,72,0.0,16,6,47,0.0
12693,94621,2018-10-07,Sunny,77,0.0,16,6,21,0.0
12694,94621,2018-10-08,Sunny,77,0.0,6,6,36,0.0
12695,94621,2018-10-09,Sunny,67,0.0,12,6,60,0.0
12696,94621,2018-10-10,Sunny,65,0.0,12,6,62,0.0
12697,94621,2018-10-11,Sunny,68,0.0,13,6,55,0.0
12698,94621,2018-10-12,Sunny,77,0.0,12,6,29,0.0
12699,94621,2018-10-13,Sunny,70,0.0,12,6,45,0.0
12700,94621,2018-10-14,Sunny,72,0.0,12,6,31,0.0
12701,94621,2018-10-15,Sunny,75,0.0,10,6,18,0.0
12702,94621,2018-10-16,Sunny,73,0.0,12,6,27,0.0
12703,94621,2018-10-17,Sunny,69,0.0,10,6,41,0.0
12704,94621,2018-10-18,Sunny,70,0.0,9,6,47,0.0
12705,94621,2018-10-19,Sunny,76,0.0,10,6,33,0.0
12706,94621,2018-10-20,Sunny,71,0.0,9,6,45,0.0
12707,94621,2018-10-21,Sunny,65,0.0,10,6,63,0.0
12708,94621,2018-10-22,Sunny,62,0.0,10,6,69,0.0
12709,94621,2018-10-23,Sunny,63,0.0,8,6,61,0.0
12710,94621,2018-10-24,Sunny,68,0.0,10,6,61,0.0
12711,94621,2018-10-25,Sunny,70,0.0,12,6,54,0.0
12712,94621,2018-10-26,Sunny,74,0.0,8,6,44,0.0
12713,94621,2018-10-27,Partly cloudy,69,0.0,13,6,70,0.0
12714,94621,2018-10-28,Sunny,66,0.0,13,6,71,0.0
12715,94621,2018-10-29,Sunny,67,0.0,14,6,44,0.0
12716,94621,2018-10-30,Sunny,68,0.0,10,6,31,0.0
12717,94621,2018-10-31,Sunny,74,0.0,8,6,32,0.0
12718,94621,2018-11-01,Sunny,77,0.0,6,6,39,0.0
12719,94621,2018-11-02,Sunny,74,0.0,8,6,44,0.0
12720,94621,2018-11-03,Sunny,77,0.0,7,6,28,0.0
12721,94621,2018-11-04,Sunny,68,0.0,8,6,45,0.0
12726,94621,2018-11-05,Sunny,69,0.0,11,6,39,0.0
12727,94621,2018-11-06,Sunny,72,0.0,6,6,20,0.0
12728,94621,2018-11-07,Sunny,70,0.0,8,6,24,0.0
12729,94621,2018-11-08,Sunny,68,0.0,11,6,17,0.0
12730,94621,2018-11-09,Sunny,66,0.0,3,6,18,0.0
12731,94621,2018-11-10,Sunny,62,0.0,3,6,23,0.0
12732,94621,2018-11-11,Sunny,66,0.0,7,6,20,0.0
12733,94621,2018-11-12,Sunny,65,0.0,1,6,27,0.0
12734,94621,2018-11-13,Sunny,61,0.0,3,6,30,0.0
12735,94621,2018-11-14,Sunny,64,0.0,3,6,26,0.0
12736,94621,2018-11-15,Sunny,63,0.0,3,6,28,0.0
12737,94621,2018-11-16,Sunny,63,0.0,2,6,26,0.0
12738,94621,2018-11-17,Sunny,60,0.0,6,6,45,0.0
12739,94621,2018-11-18,Sunny,60,0.0,3,6,45,0.0
12740,94621,2018-11-19,Sunny,62,0.0,1,6,36,0.0
12741,94621,2018-11-20,Sunny,63,0.0,1,6,52,0.0
12742,94621,2018-11-21,Partly cloudy,58,0.0,7,6,85,0.0
12743,94621,2018-11-22,Partly cloudy,60,0.0,17,6,64,0.0
12744,94621,2018-11-23,Overcast,60,0.0,14,6,90,0.0
12745,94621,2018-11-24,Partly cloudy,59,0.0,8,6,75,0.0
12746,94621,2018-11-25,Sunny,62,0.0,5,6,59,0.0
12747,94621,2018-11-26,Partly cloudy,62,0.0,5,6,67,0.0
12748,94621,2018-11-27,Overcast,59,0.0,11,6,85,0.0
12749,94621,2018-11-28,Partly cloudy,61,0.0,9,6,75,0.0
12750,94621,2018-11-29,Partly cloudy,57,0.0,18,6,73,0.0
12751,94621,2018-11-30,Sunny,57,0.0,13,6,55,0.0
12752,94621,2018-12-01,Sunny,55,0.0,19,6,63,0.0
12753,94621,2018-12-02,Partly cloudy,54,0.0,4,6,53,0.0
12754,94621,2018-12-03,Partly cloudy,54,0.0,10,6,54,0.0
12755,94621,2018-12-04,Overcast,53,0.0,8,6,59,0.0
12756,94621,2018-12-05,Partly cloudy,54,0.0,10,6,72,0.0
12762,94621,2018-12-06,Sunny,58,0.0,5,6,57,0.0
12763,94621,2018-12-07,Overcast,59,0.0,5,6,60,0.0
12764,94621,2018-12-08,Sunny,58,0.0,5,6,62,0.0
12765,94621,2018-12-09,Partly cloudy,53,0.0,5,6,78,0.0
12766,94621,2018-12-10,Partly cloudy,56,0.0,8,6,74,0.0
12767,94621,2018-12-11,Sunny,56,0.0,5,6,58,0.0
12768,94621,2018-12-12,Sunny,59,0.0,7,6,51,0.0
12769,94621,2018-12-13,Sunny,59,0.0,6,6,54,0.0
12770,94621,2018-12-14,Overcast,58,0.0,12,6,78,0.0
12771,94621,2018-12-15,Partly cloudy,61,0.0,5,6,65,0.0
12772,94621,2018-12-16,Overcast,58,0.0,17,6,89,0.0
12773,94621,2018-12-17,Partly cloudy,58,0.0,8,6,65,0.0
12774,94621,2018-12-18,Partly cloudy,59,0.0,4,6,72,0.0
12775,94621,2018-12-19,Partly cloudy,59,0.0,5,6,77,0.0
12776,94621,2018-12-20,Partly cloudy,54,0.0,2,6,82,0.0
12777,94621,2018-12-21,Cloudy,56,0.0,8,6,84,0.0
12778,94621,2018-12-22,Partly cloudy,56,0.0,5,6,48,0.0
12779,94621,2018-12-23,Overcast,56,0.0,6,6,66,0.0
12780,94621,2018-12-24,Light rain shower,57,0.0,21,6,82,0.0
12781,94621,2018-12-25,Sunny,57,0.0,15,6,57,0.0
12782,94621,2018-12-26,Partly cloudy,56,0.0,7,6,58,0.0
12783,94621,2018-12-27,Sunny,56,0.0,21,6,36,0.0
12784,94621,2018-12-28,Sunny,55,0.0,10,6,32,0.0
12785,94621,2018-12-29,Sunny,57,0.0,3,6,43,0.0
12786,94621,2018-12-30,Sunny,56,0.0,8,6,71,0.0
12787,94621,2018-12-31,Sunny,53,0.0,26,6,30,0.0
12788,94124,2015-09-01,Sunny,71,0.0,18,6,51,0.0
12789,94124,2015-09-02,Sunny,65,0.0,21,6,77,0.0
12790,94124,2015-09-03,Sunny,64,0.0,16,6,64,0.0
12791,94124,2015-09-04,Sunny,67,0.0,16,6,62,0.0
12792,94124,2015-09-05,Sunny,66,0.0,16,6,64,0.0
12793,94124,2015-09-06,Sunny,71,0.0,17,6,43,0.0
12794,94124,2015-09-07,Sunny,76,0.0,15,6,34,0.0
12795,94124,2015-09-08,Sunny,77,0.0,13,6,34,0.0
12796,94124,2015-09-09,Sunny,78,0.0,15,6,35,0.0
12797,94124,2015-09-10,Sunny,76,0.0,18,6,45,0.0
12798,94124,2015-09-11,Sunny,72,0.0,17,6,53,0.0
12799,94124,2015-09-12,Partly cloudy,66,0.0,4,6,74,0.0
12800,94124,2015-09-13,Sunny,67,0.0,13,6,71,0.0
12801,94124,2015-09-14,Cloudy,62,0.0,20,6,88,0.0
12802,94124,2015-09-15,Partly cloudy,61,0.0,28,6,69,0.0
12803,94124,2015-09-16,Sunny,65,0.0,18,6,64,0.0
12804,94124,2015-09-17,Sunny,65,0.0,19,6,65,0.0
12805,94124,2015-09-18,Sunny,68,0.0,17,6,63,0.0
12806,94124,2015-09-19,Sunny,68,0.0,16,6,61,0.0
12807,94124,2015-09-20,Sunny,80,0.0,12,6,34,0.0
12808,94124,2015-09-21,Sunny,75,0.0,17,6,43,0.0
12809,94124,2015-09-22,Sunny,60,0.0,15,6,79,0.0
12810,94124,2015-09-23,Sunny,70,0.0,16,6,55,0.0
12811,94124,2015-09-24,Sunny,74,0.0,17,6,43,0.0
12812,94124,2015-09-25,Sunny,67,0.0,18,6,58,0.0
12813,94124,2015-09-26,Sunny,68,0.0,16,6,62,0.0
12814,94124,2015-09-27,Partly cloudy,67,0.0,11,6,62,0.0
12815,94124,2015-09-28,Sunny,63,0.0,12,6,72,0.0
12816,94124,2015-09-29,Partly cloudy,62,0.0,12,6,76,0.0
12817,94124,2015-09-30,Overcast,63,0.0,2,6,85,0.0
12818,94124,2015-10-01,Sunny,66,0.0,14,6,77,0.0
12819,94124,2015-10-02,Sunny,67,0.0,20,6,66,0.0
12820,94124,2015-10-03,Sunny,60,0.0,34,6,71,0.0
12821,94124,2015-10-04,Sunny,65,0.0,13,6,71,0.0
12822,94124,2015-10-05,Sunny,66,0.0,19,6,74,0.0
12823,94124,2015-10-01,Sunny,68,0.0,14,6,71,0.0
12824,94124,2015-10-02,Sunny,70,0.0,19,6,57,0.0
12825,94124,2015-10-03,Sunny,61,0.0,28,6,66,0.0
12826,94124,2015-10-04,Sunny,68,0.0,13,6,62,0.0
12827,94124,2015-10-05,Sunny,68,0.0,19,6,67,0.0
12828,94124,2015-10-06,Sunny,67,0.0,12,6,77,0.0
12829,94124,2015-10-07,Sunny,69,0.0,15,6,67,0.0
12830,94124,2015-10-08,Overcast,75,0.0,11,6,44,0.0
12831,94124,2015-10-09,Sunny,73,0.0,14,6,47,0.0
12832,94124,2015-10-10,Sunny,69,0.0,18,6,74,0.0
12833,94124,2015-10-11,Sunny,70,0.0,16,6,66,0.0
12834,94124,2015-10-12,Sunny,78,0.0,8,6,42,0.0
12835,94124,2015-10-13,Sunny,78,0.0,10,6,44,0.0
12836,94124,2015-10-14,Sunny,74,0.0,11,6,59,0.0
12837,94124,2015-10-15,Sunny,67,0.0,12,6,65,0.0
12838,94124,2015-10-16,Sunny,68,0.0,14,6,72,0.0
12839,94124,2015-10-17,Partly cloudy,65,0.0,18,6,81,0.0
12840,94124,2015-10-18,Sunny,66,0.0,23,6,72,0.0
12841,94124,2015-10-19,Sunny,67,0.0,17,6,63,0.0
12842,94124,2015-10-20,Sunny,73,0.0,13,6,43,0.0
12843,94124,2015-10-21,Sunny,71,0.0,15,6,54,0.0
12844,94124,2015-10-22,Sunny,71,0.0,9,6,51,0.0
12845,94124,2015-10-23,Sunny,60,0.0,6,6,79,0.0
12846,94124,2015-10-24,Partly cloudy,65,0.0,12,6,63,0.0
12847,94124,2015-10-25,Sunny,67,0.0,13,6,70,0.0
12848,94124,2015-10-26,Sunny,70,0.0,9,6,56,0.0
12849,94124,2015-10-27,Partly cloudy,66,0.0,4,6,68,0.0
12850,94124,2015-10-28,Sunny,65,0.0,21,6,74,0.0
12851,94124,2015-10-29,Sunny,69,0.0,18,6,48,0.0
12852,94124,2015-10-30,Sunny,72,0.0,11,6,47,0.0
12853,94124,2015-10-31,Sunny,68,0.0,15,6,65,0.0
12854,94124,2015-11-01,Cloudy,64,0.0,10,6,86,0.0
12855,94124,2015-11-02,Sunny,60,0.0,19,6,68,0.0
12856,94124,2015-11-03,Sunny,63,0.0,14,6,44,0.0
12857,94124,2015-11-04,Sunny,61,0.0,11,6,41,0.0
12862,94124,2015-11-05,Sunny,60,0.0,6,6,56,0.0
12863,94124,2015-11-06,Sunny,62,0.0,11,6,51,0.0
12864,94124,2015-11-07,Sunny,62,0.0,10,6,58,0.0
12865,94124,2015-11-08,Sunny,59,0.0,18,6,72,0.0
12866,94124,2015-11-09,Sunny,55,0.0,21,6,67,0.0
12867,94124,2015-11-10,Sunny,57,0.0,6,6,57,0.0
12868,94124,2015-11-11,Sunny,58,0.0,7,6,54,0.0
12869,94124,2015-11-12,Sunny,60,0.0,10,6,54,0.0
12870,94124,2015-11-13,Sunny,61,0.0,2,6,50,0.0
12871,94124,2015-11-14,Sunny,59,0.0,10,6,75,0.0
12872,94124,2015-11-15,Sunny,55,0.0,36,6,54,0.0
12873,94124,2015-11-16,Sunny,58,0.0,17,6,45,0.0
12874,94124,2015-11-17,Sunny,60,0.0,9,6,65,0.0
12875,94124,2015-11-18,Sunny,61,0.0,8,6,71,0.0
12876,94124,2015-11-19,Sunny,63,0.0,7,6,59,0.0
12877,94124,2015-11-20,Sunny,63,0.0,10,6,69,0.0
12878,94124,2015-11-21,Overcast,63,0.0,6,6,52,0.0
12879,94124,2015-11-22,Partly cloudy,61,0.0,3,6,57,0.0
12880,94124,2015-11-23,Sunny,55,0.0,12,6,80,0.0
12881,94124,2015-11-24,Sunny,53,0.0,23,6,59,0.0
12882,94124,2015-11-25,Sunny,51,0.0,5,6,52,0.0
12883,94124,2015-11-26,Sunny,51,0.0,12,6,38,0.0
12884,94124,2015-11-27,Sunny,52,0.0,4,6,44,0.0
12885,94124,2015-11-28,Sunny,51,0.0,9,6,39,0.0
12886,94124,2015-11-29,Sunny,52,0.0,4,6,41,0.0
12887,94124,2015-11-30,Partly cloudy,48,0.0,8,6,52,0.0
12888,94124,2015-12-01,Sunny,53,0.0,3,6,45,0.0
12889,94124,2015-12-02,Partly cloudy,55,0.0,8,6,44,0.0
12890,94124,2015-12-03,Sunny,50,0.0,10,6,74,0.0
12891,94124,2015-12-04,Partly cloudy,56,0.0,3,6,73,0.0
12892,94124,2015-12-05,Sunny,55,0.0,3,6,57,0.0
12898,94124,2015-12-06,Overcast,58,0.0,5,6,84,0.0
12899,94124,2015-12-07,Sunny,58,0.0,4,6,81,0.0
12900,94124,2015-12-08,Sunny,59,0.0,0,6,83,0.0
12901,94124,2015-12-09,Overcast,59,0.0,5,6,89,0.0
12902,94124,2015-12-10,Sunny,57,0.0,16,6,67,0.0
12903,94124,2015-12-11,Sunny,55,0.0,18,6,67,0.0
12904,94124,2015-12-12,Sunny,55,0.0,8,6,65,0.0
12905,94124,2015-12-13,Sunny,50,0.0,30,6,65,0.0
12906,94124,2015-12-14,Sunny,53,0.0,22,6,49,0.0
12907,94124,2015-12-15,Sunny,54,0.0,14,6,42,0.0
12908,94124,2015-12-16,Sunny,52,0.0,5,6,53,0.0
12909,94124,2015-12-17,Sunny,55,0.0,4,6,72,0.0
12910,94124,2015-12-18,Partly cloudy,53,0.0,9,5,68,0.0
12911,94124,2015-12-19,Partly cloudy,53,0.0,9,6,65,0.0
12912,94124,2015-12-20,Overcast,52,0.0,20,6,89,0.0
12913,94124,2015-12-21,Overcast,57,0.0,36,6,95,0.0
12914,94124,2015-12-22,Overcast,56,0.0,27,6,85,0.0
12915,94124,2015-12-23,Sunny,53,0.0,23,6,59,0.0
12916,94124,2015-12-24,Sunny,49,0.0,26,6,67,0.0
12917,94124,2015-12-25,Sunny,50,0.0,10,6,62,0.0
12918,94124,2015-12-26,Sunny,50,0.0,4,6,36,0.0
12919,94124,2015-12-27,Partly cloudy,45,0.0,5,6,58,0.0
12920,94124,2015-12-28,Partly cloudy,53,0.0,6,6,67,0.0
12921,94124,2015-12-29,Sunny,50,0.0,6,6,51,0.0
12922,94124,2015-12-30,Light drizzle,46,0.0,10,1,70,0.0
12923,94124,2015-12-31,Sunny,50,0.0,10,6,55,0.0
12924,94124,2016-01-01,Sunny,46,0.0,16,6,45,0.0
12925,94124,2016-01-02,Sunny,49,0.0,12,6,55,0.0
12926,94124,2016-01-03,Cloudy,52,0.0,8,6,59,0.0
12927,94124,2016-01-04,Patchy rain possible,53,0.0,5,6,64,0.0
12928,94124,2016-09-01,Partly cloudy,64,0.0,14,6,69,0.0
12929,94124,2016-09-02,Sunny,68,0.0,18,6,59,0.0
12930,94124,2016-09-03,Sunny,63,0.0,18,6,66,0.0
12931,94124,2016-09-04,Sunny,65,0.0,17,6,59,0.0
12932,94124,2016-09-05,Sunny,67,0.0,17,6,54,0.0
12933,94124,2016-09-06,Sunny,73,0.0,14,6,43,0.0
12934,94124,2016-09-07,Sunny,78,0.0,14,6,40,0.0
12935,94124,2016-09-08,Sunny,64,0.0,13,6,69,0.0
12936,94124,2016-09-09,Sunny,65,0.0,12,6,67,0.0
12937,94124,2016-09-10,Sunny,65,0.0,13,6,67,0.0
12938,94124,2016-09-11,Sunny,61,0.0,15,6,78,0.0
12939,94124,2016-09-12,Partly cloudy,59,0.0,17,6,72,0.0
12940,94124,2016-09-13,Sunny,66,0.0,10,6,62,0.0
12941,94124,2016-09-14,Sunny,67,0.0,14,6,58,0.0
12942,94124,2016-09-15,Sunny,65,0.0,15,6,60,0.0
12943,94124,2016-09-16,Sunny,69,0.0,12,6,56,0.0
12944,94124,2016-09-17,Sunny,73,0.0,12,6,46,0.0
12945,94124,2016-09-18,Sunny,81,0.0,13,6,38,0.0
12946,94124,2016-09-19,Sunny,78,0.0,13,6,43,0.0
12947,94124,2016-09-20,Sunny,68,0.0,13,6,52,0.0
12948,94124,2016-09-21,Sunny,64,0.0,28,6,53,0.0
12949,94124,2016-09-22,Sunny,65,0.0,20,6,54,0.0
12950,94124,2016-09-23,Sunny,67,0.0,19,6,48,0.0
12951,94124,2016-09-24,Sunny,73,0.0,15,6,52,0.0
12952,94124,2016-09-25,Sunny,81,0.0,6,6,29,0.0
12953,94124,2016-09-26,Sunny,83,0.0,11,6,29,0.0
